ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization
757,@dieguez_,https://pbs.twimg.com/profile_images/1855997515914506242/eq2tcB8L_normal.jpg,"Cargo el último de Muse en mi Ipod, me fumo un porro y me voy a la cena de Rosh Hashaná. Chaucito.",,false,,,,,,POSITIVE
758,@Noeluu,https://pbs.twimg.com/profile_images/786387493545467904/EDkEWldn_normal.jpg,JAJAJAJ la coca cola es peor que un porro(? ah re q nunca lo probé ni pienso probarlo. El azucar me afecta :/,,false,,,,,,NEGATIVE
759,@La_apprendista,https://pbs.twimg.com/profile_images/1844170482733428745/I99faNvA_normal.jpg,RT @Nervioso Anoche mi mejor amigo se fumó un porro por equivocación. Eso si es diversión de la sana. XDD,,false,,,,,,NEGATIVE
760,@valolopez,https://pbs.twimg.com/profile_images/1552122588/Photo_68_normal.jpg,Escuchar a My Morning Jacket me provoca querer echarme un porro y tirarme en el suelo en la oscuridad con una copa de vino al lado,,false,,,,,,POSITIVE
761,@la_malvada,https://pbs.twimg.com/profile_images/789519226105192448/Qdij794Q_normal.jpg,#yoconfieso q estoy q me fumo un porro per no se donde comprar aqui!!!! Buaaaa,,false,,,,,,POSITIVE
762,@CosmicSkylar,https://pbs.twimg.com/profile_images/558786748663463937/CRz-mKg__normal.jpeg,Armar un pionono de repente me trajo la imagen a la cabeza de armar un porro...,,false,,,,,,NEGATIVE
763,@alejitasierra,https://pbs.twimg.com/profile_images/782368087827939328/oeR5ZT7q_normal.jpg,mejor me fumo un porro pa calmar esta tristeza y depre que me esta cogiendo!,,false,,,,,,POSITIVE
764,@polanco_music,https://pbs.twimg.com/profile_images/1628078223/web__18__normal.jpg,...Habian como 15 personas fumandoce un porro que parecia un bate de beisball jajajaja Fue muy comico verles las caras y los ataques de risa,,false,,,,,,NEGATIVE
765,@zoso666,https://pbs.twimg.com/profile_images/997868070499704833/SksIVAQh_normal.jpg,"De ahora en mas no se dice mas: Vayanse a fumarse un porro, ahora se dice: Jamaicanisence.....Jamaicanisence hippies!!",,false,,,,,,NEGATIVE
766,@AbrahamUV,https://pbs.twimg.com/profile_images/1319124084/Regreso_a_casa_normal.jpg,@renegadoSDP Buen bajon! Aqui son las 1.53 am y estamos escuchando a los beatles despues de tocar con un buen baso de ron y un porro,,false,,,,,,POSITIVE
767,@Rocksoniko,https://pbs.twimg.com/profile_images/1143622978967654400/96_FqqmJ_normal.png,se podra hacer un interactivo de como armar un porro bien apretado???,,false,,,,,,NEGATIVE
768,@gh_rocks,https://pbs.twimg.com/profile_images/1854292422030700560/L7T6bHXF_normal.jpg,@lae me debes un porro  !!!!!!!!!  u.u,,false,,,,,,POSITIVE
769,@gh_rocks,https://pbs.twimg.com/profile_images/1854292422030700560/L7T6bHXF_normal.jpg,"ok, necesito una chela y un porro, #NotAGoodDay",,false,,,,,,POSITIVE
770,@Shamucope,https://pbs.twimg.com/profile_images/355514848/Jesus_04_normal.jpg,"@Polietileno Piensa que te han condicionado, que te han manipulado para consumir un porro de tabaco y mil porquerías químicas que dan cancer",,false,,,,,,NEGATIVE
771,@paraleloss,https://pbs.twimg.com/profile_images/1729030518052622336/fkcyE2N4_normal.jpg,donde esta Panke para qemar un porro?,,false,,,,,,POSITIVE
772,@ameliemoon,https://pbs.twimg.com/profile_images/301535033/avatar_isis_normal.png,el rey se ha fumao un porro o q? XDDD,,false,,,,,,NEGATIVE
773,@alejandroangel,https://pbs.twimg.com/profile_images/1272253316718891009/ZwLf2X_M_normal.jpg,"@chandaxi eche, eso es como decir que si oigo reggae tengo que tener un porro en la mano, no tiene que ver lo uno con lo otro.",,true,,,,,,NEGATIVE
774,@WhoGotzDaLuv,https://pbs.twimg.com/profile_images/1579484093674360832/BVHkz_pj_normal.jpg,"lloviendo por aca, q rico es fumarte un porro asi ffffffuuuuuu!!! es un buen domingo tengo ganas de salir a cotorrear con unas weras, jajaja",,false,,,,,,POSITIVE
775,@karlavasqez,https://pbs.twimg.com/profile_images/1596896564496273409/BKHHuOuF_normal.jpg,ME VOY A FUMARME UN PORRO AJAJAJ YA VENGOO,,false,,,,,,POSITIVE
776,@jhontxu,https://pbs.twimg.com/profile_images/1742215208318246912/37tQdEP__normal.jpg,"67 dias,y quien dijo que todos los que estudian en la Nacho,andan de mochila,con un porro en una mano,y con la camiseta de Petro puesta?",,false,,,,,,NEGATIVE
777,@Elebleu,https://pbs.twimg.com/profile_images/971410370261905409/yeOMWsqQ_normal.jpg,"Amor, salí a fumar un porro y a ver la luna llena a Ciudad Deportiva. En el camino me encontré a algunos amigos y a Depeche Mode. BBL, xoxo!",,false,,,,,,POSITIVE
778,@_sonicz,https://pbs.twimg.com/profile_images/1518351996591525888/O_5TSBTE_normal.jpg,Nose qe me da mas asco un porro o un chilili D: o un porro chilili ¬¬,,false,,,,,,NEGATIVE
779,@ponkymaria,https://pbs.twimg.com/profile_images/1167149389804179456/fXQANXCW_normal.jpg,acabo de ver a daren daryanani dandole una calada a un porro en la 97 con 16.,,false,,,,,,NEGATIVE
780,@Deesiux,https://pbs.twimg.com/profile_images/1495884926398484490/Fx1n1wzZ_normal.jpg,#yoconfieso que @ElGab es un porro que me cee bien!! (en realidad es el único) jojojo,,false,,,,,,NEGATIVE
781,@vjsean,https://pbs.twimg.com/profile_images/1879016079999041536/L0yMWle5_normal.jpg,Y ADEMAS EN LA PRUEBA DE HIV ME DIO SUERO NO REACTIVO.BUENISIMO. ME VOY A FUMAR UN PORRO.,,false,,,,,,POSITIVE
782,@SocialSmoker,https://pbs.twimg.com/profile_images/740913396397289473/6bfKNejX_normal.jpg,En un rato más iré a jugar Pool... no hay como fumarse un #Porro y jugar Pool con los amigos!,,false,,,,,,POSITIVE
783,@sabricl,https://pbs.twimg.com/profile_images/1839733711413157888/1fEX1PCB_normal.jpg,@yakitty es asi!!! Yo creo q se mete un porro cuando desayuna!!!,,false,,,,,,NEGATIVE
784,@omarkme,https://pbs.twimg.com/profile_images/1712340119389351936/Gc3MypH7_normal.jpg,Se me antojaron unos pastores antes de dormir : o un porro pal ambiente banda,,false,,,,,,POSITIVE
994,@ashelputoamo,https://pbs.twimg.com/profile_images/530971251/ash_normal.gif,me piro a casa de deab qye necesiuta amior o un porro,,false,,,,,,POSITIVE
785,@_Luarar,https://pbs.twimg.com/profile_images/1445129101937975302/EDi_YuOb_normal.jpg,Notable momento de la noche cuando mi amigo le paga a la mesera y sin querer le da un porro que traia en el bolsillo...menuda propina John!,,false,,,,,,NEGATIVE
786,@Aokimari,https://pbs.twimg.com/profile_images/1843951772/moon25ago05_normal.jpg,@Nessa__92 Seguro que Cass intenta fumar un porro y se le prende la ropa y Dean tiene que salvarle,,false,,,,,,NEGATIVE
787,@virgula,https://pbs.twimg.com/profile_images/429948670/yo_normal.jpg,Un chaval de unos 14 años fumandose un porro en el vagón del cercanías... :-O,,false,,,,,,NEGATIVE
788,@chemapunk,https://pbs.twimg.com/profile_images/1872151295211220992/YM30BE2A_normal.jpg,"Y Hendrix creó Purple Haze y vió que todo era bueno, se echó un porro y luego descanso...",,false,,,,,,NEGATIVE
789,@PedroCarrillo,https://pbs.twimg.com/profile_images/1141992850063798272/Jh6qyG0n_normal.jpg,ver a un niño de 18 años meterse un porro a esta hora me deja el alma por los suelos. Definitivamente el rollo drogas no me va.,,false,,,,,,NEGATIVE
790,@lectoraconstant,https://pbs.twimg.com/profile_images/454034993/lectorconstante_normal.jpg,"Trescientos euracos de multa por fumar un porro en un parque. El crimen no compensa, amigos.",,false,,,,,,NEGATIVE
791,@SocialSmoker,https://pbs.twimg.com/profile_images/740913396397289473/6bfKNejX_normal.jpg,Escuchando y Mirando un Concierto de Bob Marley... me dan ganas de fumarme un #porro! pero no hay mano! AHHHHHHHHHHHHHHH!,,false,,,,,,POSITIVE
792,@Turint,https://pbs.twimg.com/profile_images/1840159474138353664/bV1HZnk2_normal.jpg,"Definitivamente quiero un porro, pero tocará conformarme con una docena de cervezas",,false,,,,,,POSITIVE
793,@joelgomezb,https://pbs.twimg.com/profile_images/1207531637/49141_1095504436_7308265_q_normal.jpg,"@joseBethelmy la pelicula no es muy buena, creo que Peter Jackson se fumó un porro cuando la estaba haciendo :D",,false,,,,,,NEGATIVE
794,@g_2R,https://pbs.twimg.com/profile_images/430972936/perfil-06_normal.jpg,@livita tengo ahora un mate y un porro,,false,,,,,,NEGATIVE
795,@camilo_u,https://pbs.twimg.com/profile_images/1129404243780227072/1w1GHz11_normal.png,El problema de poner comentarios en un commit a las 3am es que termina poniendo una babosada que involucra desde un porro a un currulao,,false,,,,,,NEGATIVE
796,@RodrigoEspector,https://pbs.twimg.com/profile_images/1096091027495157760/KS4i3J1E_normal.jpg,"Pelo planchado, campera de cuero y un porro en tus manos (a las siete pm)...eso te enseñó Martín Bubber?",,false,,,,,,NEGATIVE
797,@jasoto,https://pbs.twimg.com/profile_images/1144979535714226176/1lVoyjQu_normal.jpg,"Después de mirar las ratas grandes, oler la orina de buhoneros, y peatones, en la plaza y escuchar dos personas fumándose un porro llegué.",,false,,,,,,NEGATIVE
798,@melissacheing,https://pbs.twimg.com/profile_images/1056277544/142_normal.jpg,"@pixalife definitivo... en la playa relax total... dormir, leer, beber, descansar en una hamaca con un porro en la mano :) .... damn!",,false,,,,,,POSITIVE
799,@Soporro,https://pbs.twimg.com/profile_images/362971697/Captura_de_pantalla_completa_14082009_070746_p.m._normal.jpg,Una manera de neutralizar a Kirchner sería hacerlo fumar un porro todas las mañanas. Al mes ya no rompería más las bolas.,,false,,,,,,NEGATIVE
800,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,"Fantaseo con un colchón duro y una manta abrigada, un café con cognac y un porro dulce, unos besos en el cuello y mucha fiaca compartida.",,false,,,,,,POSITIVE
801,@bichoenlaluna,https://pbs.twimg.com/profile_images/611354757924454400/ojtoFUyM_normal.jpg,Un porro a salud de Lennon y Morrison que ya no me mirarán desde el sillón esperando a que me ponga a escribir por fin...,,false,,,,,,POSITIVE
802,@SocialSmoker,https://pbs.twimg.com/profile_images/740913396397289473/6bfKNejX_normal.jpg,quiero que pase rápido la hora... me quiero ir... quiero compartir un #porro con mis amigos... mirar el partido de la #UdeChile... etc!,,false,,,,,,POSITIVE
803,@csanabria,https://pbs.twimg.com/profile_images/1402810344398020609/dxmOM98J_normal.jpg,RT @esthervargasc: Diario busca periodista experto en marihuana http://bit.ly/2hu4Xz - Interesados mandar un porro jejejej,,false,,,,,,NEGATIVE
804,@bolon_gaitan,https://pbs.twimg.com/profile_images/1647627322017689600/IzzTxHCj_normal.jpg,"Tengo a unos ""amigos"" mostrandome x camara web como operaron un porro y se lo fuman se sienten ""realizados""",,false,,,,,,NEGATIVE
805,@singarrope,https://pbs.twimg.com/profile_images/1125805973/avatar_normal.png,@N3RI #yoconfieso q tampoco fume nunca un porro. Tabaco sí (+15 años),,false,,,,,,NEGATIVE
806,@methalius,https://pbs.twimg.com/profile_images/993672299785138176/FO3PA2wW_normal.jpg,Tengo ganas de fumarme un porro mañana... por los viejos tiempos. #WeekendWarriror al rato le digo al @4heds  a ver si jala.,,false,,,,,,POSITIVE
807,@3drey,https://pbs.twimg.com/profile_images/1310534964/IMG00015-20110312-1811_normal.jpg,Fumando un porro,,false,,,,,,POSITIVE
808,@BarbaraNoAlias,https://pbs.twimg.com/profile_images/1735750849232621568/wbztTOeQ_normal.jpg,¿Le hago caso con esta lluvia? RT @EdUaRd_21 @DraBBra fumarte un porro y salir sin blusa al parque del perro....eso si es una desfachatez..,,false,,,,,,NEGATIVE
809,@RitaFerrer,https://pbs.twimg.com/profile_images/890293006120751104/7j5eSrUr_normal.jpg,RT @alphia: Los males de fumarse un porro  http://bit.ly/1V7GrW,,false,,,,,,NEGATIVE
810,@IKching,https://pbs.twimg.com/profile_images/2816461203/15f43055dbf682d8d24cf1d7c2c757ee_normal.jpeg,Los riesgos que se deben evitar! RT @alphia: Los males de fumarse un porro  http://bit.ly/1V7GrW,,false,,,,,,NEGATIVE
811,@EXPRESIONTOTAL,https://pbs.twimg.com/profile_images/378800000707530676/5ae7af1882b827440dd9e300af56d09a_normal.jpeg,RT @IKching: Los riesgos que se deben evitar! RT @alphia: Los males de fumarse un porro  http://bit.ly/1V7GrW,,false,,,,,,NEGATIVE
812,@unyMoons,https://pbs.twimg.com/profile_images/588718721092472834/-bxGrOei_normal.png,"me dieron ganas de fumarme un porro XD ando viendo pineapple express, creo que a todos les pasa al ver esa peli XD",,false,,,,,,NEGATIVE
813,@elcarlos_ad,https://pbs.twimg.com/profile_images/1620442105901350913/0BoAXzbI_normal.jpg,@robecardozo Nada como fumarse un porro y recorrer el malecón de lado a lado escuchando música en el iPod durante la puesta del sol,,true,,,,,,POSITIVE
814,@_denial,https://pbs.twimg.com/profile_images/1867087400683347968/ZUhyf8t-_normal.jpg,@danielamae y ya en la noche nos fumaremos un porro porque estaremos cansaditos,,true,,,,,,POSITIVE
815,@AniAcevedo,https://pbs.twimg.com/profile_images/1754546362341810176/vq8iIDOC_normal.jpg,Tuve q poner 1 sabana extra sobre la sabana cuadriculada para no amanecer asi! Pero ahora enrollada parezco un porro! http://pic.gd/43e91d,,false,,,,,,NEGATIVE
816,@joaquin_caro,https://pbs.twimg.com/profile_images/1308657417132167174/ZOvyiXQs_normal.jpg,Los Gitan@s y su educación III: pedir papel a grito pelado para hacerse un porro y fumarselo dentro de la estación,,false,,,,,,NEGATIVE
817,@pcnet_es,https://pbs.twimg.com/profile_images/734875415941107712/umIcJzkI_normal.jpg,Hombre haciéndose un porro pillado en el Google Street View Sevilla (Humor): Se veía de venír. Y es que Google deberí.. http://menea.me/h38k,,false,,,,,,NEGATIVE
818,@HuberFlores,https://pbs.twimg.com/profile_images/1534063879847874561/6n06ojvb_normal.jpg,"me arden los ojos, los tengo rojos, como que me hubiera echado un porro :P",,false,,,,,,NEGATIVE
819,@ViT4,https://pbs.twimg.com/profile_images/1775516556513947648/LpVveU1Y_normal.jpg,que ganas de fumarme un porro,,false,,,,,,POSITIVE
820,@pacopistolas,https://pbs.twimg.com/profile_images/1299753379/normalidad_normal.png,mi compañero/desconocido de asiento en el bus estaba armando un porro y lo único que le pude decir fue: -usted se lo fuma con pepas?,,false,,,,,,NEGATIVE
821,@jujuraptor,https://pbs.twimg.com/profile_images/378800000129547168/4d343732cf7c44efdf263b34959f3ba2_normal.jpeg,"@mevswonderland Fumémonos un porro de John, el equivalente a la pipa de la paz xD",,true,,,,,,POSITIVE
822,@AbrahamUV,https://pbs.twimg.com/profile_images/1319124084/Regreso_a_casa_normal.jpg,"tenia años que no me echaba unos tragos antes de las 12pm wtf que alcoholes me he vuelto, lo remediare con un porro!(no twittero)",,false,,,,,,POSITIVE
823,@ImNath,https://pbs.twimg.com/profile_images/1222631964643143686/7yxHeU_t_normal.jpg,Necesito fumarme un porro para pasar el examen de filosofía de hoy!,,false,,,,,,POSITIVE
824,@germancorredorp,https://pbs.twimg.com/profile_images/1866280321462714368/b19gnInZ_normal.jpg,"RT @programator: Me voy a disfrazar de Windows 2000: Feo, lento, pesado y me compro un porro para trabarme cada rato... :P JUAAAAAAA",,false,,,,,,NEGATIVE
825,@aLerzCL,https://pbs.twimg.com/profile_images/1768039634917801985/2v1Fiqhc_normal.jpg,Te fumas un porro y te sentís bob marley ♫ - @elcuertetodenos,,false,,,,,,NEGATIVE
826,@DonPingarria,https://pbs.twimg.com/profile_images/1472938879019798529/BNpznGye_normal.jpg,"RT @sianaolivo: RT @programator: Me voy a disfrazar de Windows 2000: Feo, lento, pesado y me compro un porro para trabarme cada rato... :P",,false,,,,,,NEGATIVE
827,@joseponceIV,https://pbs.twimg.com/profile_images/1288232237419433984/7C5ckmLp_normal.jpg,Utaa puros pinches examenes ya ya me hace falta un porro y un caguamon,,false,,,,,,POSITIVE
828,@SeoWelsh,https://pbs.twimg.com/profile_images/598476745357004801/YQ6US8Sx_normal.jpg,@saralala ¿Te has fumao un porro?,,true,,,,,,NEGATIVE
829,@olucenaoz,https://pbs.twimg.com/profile_images/851452973419040768/L_gIsROX_normal.jpg,Tengo el difraz para @elteatrobar uno de michael phelps! un speedo un gorro y un porro,,false,,,,,,NEGATIVE
830,@Sofia_25,https://pbs.twimg.com/profile_images/489271674307481600/9gVdXqbB_normal.jpeg,chan! me fume un porro o me bajron los tweets .,,false,,,,,,NEGATIVE
831,@prendon,https://pbs.twimg.com/profile_images/1786129248727584768/oAEXOYOY_normal.jpg,"Xq la única pose a la hora de una foto de los disfrazados de hippies, es como si se estuvieran fumando un porro?",,false,,,,,,NEGATIVE
832,@cubablogfeed,https://pbs.twimg.com/profile_images/800514299/logo-cubablog_normal.JPG,"#cuba Yerba Medicinal: Fumarse un porro para contrarrestar las nauseas de una quimioterapia ya no ser.. http://bit.ly/3ZOgxJ
 cuba",,false,,,,,,NEGATIVE
833,@THCcrew,https://pbs.twimg.com/profile_images/2237175121/2628_1056333968745_1237712771_30168873_2759891_n_normal.jpg,"ya desayunamos barbacoa, nos fumamos un porro, vimos las luchas, el partido de los vaqueros y echamos la hueva un rato, ahora a estudiar! :D",,false,,,,,,POSITIVE
834,@SocialSmoker,https://pbs.twimg.com/profile_images/740913396397289473/6bfKNejX_normal.jpg,voy a fumarme un porro y vuelvo,,false,,,,,,POSITIVE
835,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,Boradcasting LIVE el armado de un porro por http://tinychat.com/bardo,,false,,,,,,POSITIVE
836,@jamestrash,https://pbs.twimg.com/profile_images/800643273291231232/vOCSZxgW_normal.jpg,si te quieres fumar un porro de las mejores rolas despues de las de marley y cultura profetica son  estas http://tinyurl.com/ydc2nhw,,false,,,,,,NEGATIVE
837,@Adrikable,https://pbs.twimg.com/profile_images/1534469304632098816/fY0gtA5E_normal.jpg,"Vamos un fumarnos un porro, a poner a Jim para que nos hable del rey lagarto y vamos a reflexionar sobre la vida, el universo y esas cosas.",,false,,,,,,POSITIVE
838,@JJBranas,https://pbs.twimg.com/profile_images/1779585207500181504/uzmAOa5h_normal.jpg,"Jajaja! Ups! Jajaja! RT @Chikedor: Si le dices algo a alguien que le acaba de dar una calada a un porro, le da un ataque de risa. En serio.",,false,,,,,,NEGATIVE
839,@Chikedor,https://pbs.twimg.com/profile_images/1474962149927788545/M1KJJjBe_normal.jpg,"Si le dices algo a alguien que le acaba de dar una calada a un porro, le da un ataque de risa. En serio.",,false,,,,,,NEGATIVE
840,@joralher,https://pbs.twimg.com/profile_images/1866062388/ef7103dD_normal,alguien se fumo un porro temprano por aqui :S,,false,,,,,,NEGATIVE
841,@camiloalv,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"estoy cagandome de aburrimiento en la clase de cad avanzado...pm...quiero dormir, una chela y un porro jaja",,false,,,,,,POSITIVE
842,@Glezdlr,https://pbs.twimg.com/profile_images/1686451606265413643/IUsXdm_D_normal.jpg,Que pasaria si me echara un porro y comenzara a escribir?.....De esos ya hay muchos,,false,,,,,,NEGATIVE
843,@Javier_tron,https://pbs.twimg.com/profile_images/475839770866630656/IfMyGga2_normal.jpeg,"Asi o con mas frio ehh!! Hoy me dijeron: ""Tienes frio o te alegras de verme"" jaja estaba mas prendido q un porro XD!!",,false,,,,,,NEGATIVE
844,@carlinjr,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,fumando un porro,,false,,,,,,POSITIVE
845,@ashelputoamo,https://pbs.twimg.com/profile_images/530971251/ash_normal.gif,heeeeeeeey. padre de familia. voy a fumarme un porro y verlo.,,false,,,,,,POSITIVE
846,@Geovmil,https://pbs.twimg.com/profile_images/378800000331665832/bc99cadbd3c37691ac1da6372c2dc1da_normal.jpeg,"agarraron a Tim Lincecum (pitcher fantástico de los Gigantes de SF) con un porro, así así así es que se juega!!!!",,false,,,,,,NEGATIVE
847,@untalibanpe,https://pbs.twimg.com/profile_images/1556643303189274624/HVrWauQ2_normal.jpg,"No tengo sueño, pero tampoco quiero estar despierto. Pasearé por el limbo del insomnio, pienso, mientras fumo un porro",,false,,,,,,POSITIVE
848,@Atanaryon,https://pbs.twimg.com/profile_images/1142711919108902912/d7-UK9Cf_normal.jpg,@ester_sega Pues te van a salir caras. Es como si yo viniera a Amsterdam cada vez que quiero fumar un porro. Oh wait...,,true,,,,,,POSITIVE
849,@TokuooEshop,https://pbs.twimg.com/profile_images/504273382217510913/SuaY15E6_normal.png,Atletico madrid 2 - Real madrid 3 ... Vamos chicosss... que nos fumamos un porro por los del Atletico,,false,,,,,,POSITIVE
850,@Calleja,https://pbs.twimg.com/profile_images/1019014040994045953/0X3a1qnY_normal.jpg,No rulearia fumarse un porro con Paul McCartney? Piénsenlo.,,false,,,,,,POSITIVE
851,@SoyOmarVital,https://pbs.twimg.com/profile_images/1565806568054161413/5E6oNcM-_normal.jpg,@marcelotrevino Con un porro de marihuana todo se soluciona haha. saludos.,,true,,,,,,POSITIVE
852,@fritolas,https://pbs.twimg.com/profile_images/1001851842832338944/XYqlEIjz_normal.jpg,ayer me fume un porro muy hippie: en una hoja de hierbabuena... tengo que admitir que me supo mejor que nunca,,false,,,,,,POSITIVE
853,@dan_ae,https://pbs.twimg.com/profile_images/1268469863032348672/2TwFe65y_normal.jpg,@T4cho jajajaj échate un porro!!! De paso dormirás como bb,,true,,,,,,NEGATIVE
854,@AngieLunatic,https://pbs.twimg.com/profile_images/1634683798708269061/LqyUtc-j_normal.jpg,Razonamiento inteligente: Para que quieres beber y conducir si puedes fumarte un porro y volar...,,false,,,,,,POSITIVE
855,@anluito,https://pbs.twimg.com/profile_images/574603008610340864/AUtRzNQF_normal.jpeg,"En casita, ... con vertigo, es como estar borracha sin haber disfrutado ni un trago o un porro! 4 días: enough!!!!",,false,,,,,,NEGATIVE
856,@boriel,https://pbs.twimg.com/profile_images/1375788712408285185/BXVRSTKK_normal.jpg,Google Street View no te emborrona la cara si te estás liando un porro: http://tinyurl.com/ykkdk82,,false,,,,,,NEGATIVE
857,@pablasso,https://pbs.twimg.com/profile_images/1338261530744299521/gNn6S3Ky_normal.jpg,@GiBraiNe eso suena como que te di un porro u_u,,true,,,,,,NEGATIVE
858,@lamarihuana,https://pbs.twimg.com/profile_images/1125486553143365634/Lun0MlcW_normal.jpg,"(foro) AYUDA! Me pillaron con un porro de verde, dentro de un coche http://bit.ly/2trL9r",,false,,,,,,POSITIVE
859,@_ube3a,https://pbs.twimg.com/profile_images/717470288523309056/ePQyDSxl_normal.jpg,¡Ahora sí! como chingados no forjar un porro cuando suena In A Gadda Da Vida en el iTunes... tsss... cof-cof... tsss... cof-cof (jajajajaja),,false,,,,,,POSITIVE
860,@llplzcl,https://pbs.twimg.com/profile_images/1724991088404951040/rTaQwQJj_normal.jpg,RT @miss_prozac Qué ganas de fumarme un porro.|| ooohh no me tientes!! xD,,false,,,,,,POSITIVE
861,@GaliaReal,https://pbs.twimg.com/profile_images/1397280646922481670/ATmoJyyE_normal.jpg,@neil_vr08 LMAO ; @wntw4ever te fumaste un porro antes de grabar el video JAJAJAJAJAJAJJAJAJA.,,false,,,,,,NEGATIVE
862,@eckelon,https://pbs.twimg.com/profile_images/1868819349986840576/6rn_9StR_normal.jpg,jodo...ya está mi madre con lo de se empieza por un porro y no sabes donde acabas... dónde está la liberal militante del PSA que conocí?? XD,,false,,,,,,NEGATIVE
863,@sugarsagar,https://pbs.twimg.com/profile_images/488731659005464577/EZM5saLs_normal.jpeg,"en el bus, k tarde hoyyy.. y nadie se ha hecho un porro todavia,y hoy la maria seria ideal para mi cuello, k sigue igual..",,false,,,,,,POSITIVE
864,@ashelputoamo,https://pbs.twimg.com/profile_images/530971251/ash_normal.gif,"voy a fumarme un porro y que os den, menos a @angeldchocolate que eso implica que @zeppelinrulez no folla.",,true,,,,,,POSITIVE
865,@miqueridomanu,https://pbs.twimg.com/profile_images/1781929644/7916_200883905832_710625832_4423964_2946827_n_normal.jpg,RT @andie_pop: RT @elninodeltambor: quiero  fumar un porro > yo también > igual yo,,false,,,,,,POSITIVE
866,@Oscar_Azacon,https://pbs.twimg.com/profile_images/756574086151737344/RTB1JORi_normal.jpg,Plomoooo :) T @redrubylove: sera que un porro me mata con esta gripa? creo que me voy a arriesgar. que va!,,false,,,,,,POSITIVE
867,@NenaNuna,https://pbs.twimg.com/profile_images/1193437511/img_silenci1_normal.jpg,@mariomella cada vez me lo pones peor... fúmate un porro antes de entrar? :-P,,false,,,,,,NEGATIVE
868,@Rcueid,https://pbs.twimg.com/profile_images/633466464771678208/JOhctsr9_normal.jpg,"Nunca voy a entender xq a 1 futbolista lo sancionan por fumar un porro. No va a hacer más goles x eso, en todo caso lo flasheará",,false,,,,,,NEGATIVE
869,@DanySalvatierra,https://pbs.twimg.com/profile_images/1740417092254302208/24lBr5qQ_normal.jpg,"Necesito un porro o una botella de Punto G ahora mismo, porque no pienso tocar sobrio.",,false,,,,,,POSITIVE
870,@Sonya_Back_,https://pbs.twimg.com/profile_images/1454982928044335105/9t-eGEMo_normal.jpg,#yoconfieso me he fumado un porro y estoy volando jaja :P,,false,,,,,,POSITIVE
871,@caliope,https://pbs.twimg.com/profile_images/1803246765736411137/BUFTnadn_normal.jpg,"la frase del viaje fue: ""que bien me vendría un porro ahora"" by la abuela copada de la novia. La amé!",,false,,,,,,NEGATIVE
872,@mhlopez,https://pbs.twimg.com/profile_images/1524434247867461632/hxxbOIdR_normal.jpg,Rodrigo Archubi suspendido tres meses por positivo de marihuana. Con lo mal que está River y no te dejan ni fumar un porro!!!,,false,,,,,,NEGATIVE
873,@sergsa,https://pbs.twimg.com/profile_images/1724537224291659778/t5OB7ZFG_normal.jpg,"Quisiera un porro para antes del almuerzo- junta, en el patio, es que los de la agencia....",,false,,,,,,POSITIVE
874,@farasha_nat,https://pbs.twimg.com/profile_images/790997202755784705/2g172oxJ_normal.jpg,y al david slade ke le ha dado?? se ha fumado un porro??? jajaaj,,false,,,,,,NEGATIVE
875,@_Gyermo,https://pbs.twimg.com/profile_images/571290017/BUHITO-9-Tw_normal.jpg,"++☛ (<=>,_,<=>)    RT @atiliov: Voy a preparar un porro ^_^",,false,,,,,,POSITIVE
876,@pinoide,https://pbs.twimg.com/profile_images/1106415740494712833/OTy0LXVM_normal.png,Me gustan los días soleados con un porro en la ventana,,false,,,,,,POSITIVE
877,@elfracaso,https://pbs.twimg.com/profile_images/1546889690904682496/xJpf6jWg_normal.jpg,Se abre primer café en USA donde te pueds fumar relajadamente un porro... http://bit.ly/4uCVgl,,false,,,,,,NEGATIVE
878,@LucyBeatles,https://pbs.twimg.com/profile_images/672559285960855553/TF-EoqA0_normal.jpg,"@juno1906 no, nada aun. Esperaba que me agarre ya a esta hora. En minutos me armo un porro. Quizás ayuda. Vos?",,false,,,,,,POSITIVE
879,@edgarmanuel,https://pbs.twimg.com/profile_images/1328057055249379328/sIl0bHzP_normal.jpg,@SinMiedoVe ya lo van a crucificar... solo por fumarse un porro,,true,,,,,,NEGATIVE
880,@BabyTripolar,https://pbs.twimg.com/profile_images/2249247169/554613_346210328777895_524970569_n_normal.jpg,Quiero un porro!!!!!! #xD #lol,,false,,,,,,POSITIVE
881,@nutria,https://pbs.twimg.com/profile_images/189358637/DSC05590_normal.JPG,"terminando de armar un porro delicioso ahora a esperar a que se duerma mi padre, escuchando a zeppelin Rock and Roll (buena song)",,false,,,,,,POSITIVE
882,@IXMarcosBarraza,https://pbs.twimg.com/profile_images/917773832701714432/z3XLhyS4_normal.jpg,"#yoconfiezo que extraño mi cama, quiero mi regadera y me urge un porro",,false,,,,,,POSITIVE
